iteration,numProc,time,id
1,16,5689275,7
1,16,5835518,11
1,16,6024666,0
1,16,6105154,4
1,16,6108893,12
1,16,6224956,6
1,16,6276865,2
1,16,6401113,8
1,16,6427924,14
1,16,6996747,10
1,16,5474927,1
1,16,5488677,11
1,16,5518695,9
1,16,5535763,13
1,16,5538708,15
1,16,5579050,5
1,16,5619764,7
1,16,5662283,3
1,16,6127405,14
1,16,6236757,4
1,16,6244106,12
1,16,6324147,0
1,16,6493573,10
1,16,6557614,8
1,16,6595465,2
1,16,6697822,6
1,16,5500673,5
1,16,5544087,11
1,16,5581634,13
1,16,5621464,9
1,16,5646728,3
1,16,5680898,7
1,16,5689657,15
1,16,5700692,1
1,16,5802611,14
1,16,5805663,4
1,16,5880557,0
1,16,6072529,6
1,16,6237920,8
1,16,6336792,12
1,16,6603375,2
1,16,6966201,10
1,16,5492646,15
1,16,5540619,9
1,16,5560367,7
1,16,5578203,11
1,16,5678139,1
1,16,5685562,3
1,16,5824694,13
1,16,5861899,6
1,16,5874391,5
1,16,6031439,14
1,16,6041650,12
1,16,6069012,0
1,16,6137906,2
1,16,6381056,4
1,16,6439464,10
1,16,6784282,8
1,16,5454139,13
1,16,5505944,1
1,16,5534705,7
1,16,5562497,15
1,16,5633634,9
1,16,5652786,5
1,16,5660843,3
1,16,5776232,11
1,16,6066573,8
1,16,6118874,2
1,16,6166209,6
1,16,6185288,4
1,16,6278225,12
1,16,6315357,10
1,16,6457705,0
1,16,6646714,14
1,16,5486252,13
1,16,5545592,15
1,16,5555005,11
1,16,5600003,0
1,16,5622007,5
1,16,5642436,1
1,16,5770800,9
1,16,5854266,7
1,16,5907467,10
1,16,5919466,3
1,16,5994216,8
1,16,6259394,2
1,16,6512693,4
1,16,6671912,12
1,16,6713418,14
1,16,6910010,6
1,16,5478167,15
1,16,5579554,1
1,16,5628032,13
1,16,5633896,5
1,16,5659477,9
1,16,5713710,7
1,16,5750694,3
1,16,5770977,11
1,16,5824831,12
1,16,5863576,0
1,16,6081253,6
1,16,6106927,2
1,16,6164944,14
1,16,6253240,10
1,16,6371975,4
1,16,6634005,8
1,16,5484653,13
1,16,5502884,15
1,16,5622805,1
1,16,5632336,11
1,16,5649081,3
1,16,5664722,9
1,16,5668704,7
1,16,5748602,5
1,16,5773316,10
1,16,5835974,6
1,16,6054651,12
1,16,6177788,14
1,16,6210300,0
1,16,6536965,2
1,16,6909790,8
1,16,6978559,4
1,16,5474642,13
1,16,5543065,1
1,16,5571868,15
1,16,5580567,5
1,16,5593898,3
1,16,5598102,11
1,16,5637275,7
1,16,5646154,9
1,16,5689995,4
1,16,6322571,14
1,16,6416651,8
1,16,6422459,2
1,16,6427971,10
1,16,6871331,12
1,16,6887037,0
1,16,7088192,6
1,16,5551641,11
1,16,5574673,5
1,16,5584188,9
1,16,5629827,13
1,16,5680819,1
1,16,5689238,15
1,16,5726437,7
1,16,5763867,3
1,16,5866523,4
1,16,5932487,0
1,16,5976542,14
1,16,5997609,2
1,16,6130283,10
1,16,6401930,6
1,16,6694250,8
1,16,6829811,12
1,16,5475801,13
1,16,5509423,1
1,16,5514243,15
1,16,5543683,11
1,16,5620533,5
1,16,5698178,9
1,16,5728694,3
1,16,5815255,7
1,16,5817851,0
1,16,5962417,12
1,16,6211893,8
1,16,6312993,10
1,16,6344485,2
1,16,6367032,4
1,16,6437045,14
1,16,6877930,6
