iteration,numProc,time,id
2,32,6753293,31
2,32,6779000,2
2,32,6779629,20
2,32,6805721,13
2,32,6825936,30
2,32,6847387,1
2,32,6906386,29
2,32,6907195,23
2,32,6921788,5
2,32,7008601,10
2,32,7327831,7
2,32,7402784,3
2,32,7620846,14
2,32,6056765,12
2,32,6332752,6
2,32,6407864,29
2,32,6442869,9
2,32,6455678,13
2,32,6472673,10
2,32,6478865,16
2,32,6564538,28
2,32,6572981,3
2,32,6593193,18
2,32,6639956,17
2,32,6649523,0
2,32,6694866,15
2,32,6705013,8
2,32,6720937,25
2,32,6731888,4
2,32,6748088,2
2,32,6758150,27
2,32,6760346,21
2,32,6784674,1
2,32,6811978,14
2,32,6813947,7
2,32,6848476,5
2,32,6848696,24
2,32,6852074,31
2,32,6903170,26
2,32,6926781,22
2,32,6984129,11
2,32,7014634,19
2,32,7019870,20
2,32,7046569,30
2,32,7224951,23
2,32,5620286,3
2,32,5769176,12
2,32,5975409,17
2,32,6002063,1
2,32,6057656,4
2,32,6087371,28
2,32,6126506,6
2,32,6175569,18
2,32,6205694,24
2,32,6323943,5
2,32,6421628,20
2,32,6438560,22
2,32,6500275,0
2,32,6564721,9
2,32,6577300,15
2,32,6582577,16
2,32,6601560,2
2,32,6725999,30
2,32,6758360,14
2,32,6780949,21
2,32,6784653,10
2,32,6795037,25
2,32,6800603,29
2,32,6812057,19
2,32,6825283,7
2,32,6977533,27
2,32,6989497,23
2,32,7100181,8
2,32,7137472,11
2,32,7188319,13
2,32,7224744,26
2,32,7580849,31
2,32,5789030,12
2,32,6178952,4
2,32,6339627,24
2,32,6501333,21
2,32,6547152,0
2,32,6567374,16
2,32,6624575,28
2,32,6641407,18
2,32,6696635,8
2,32,6697543,9
2,32,6749480,20
2,32,6806497,25
2,32,6918081,13
2,32,6951928,22
2,32,6954188,6
2,32,7019356,2
2,32,7085266,29
2,32,7191455,1
2,32,7191522,23
2,32,7255413,3
2,32,7260562,17
2,32,7373409,5
2,32,7464456,26
2,32,7482778,7
2,32,7540169,10
2,32,7580248,14
2,32,7712527,31
2,32,7723874,30
2,32,7729032,27
2,32,7748953,15
2,32,8204659,11
2,32,8556422,19
2,32,5509629,12
2,32,5788622,24
2,32,6002921,8
2,32,6139755,6
2,32,6249739,16
2,32,6414697,22
2,32,6509306,3
2,32,6547061,20
2,32,6566683,14
2,32,6595775,4
2,32,6655580,9
2,32,6666511,0
2,32,6727997,18
2,32,6754752,28
2,32,6756088,1
2,32,6765922,30
2,32,6775407,29
2,32,6784665,5
2,32,6817470,17
2,32,6845817,21
2,32,6890841,10
2,32,6985903,13
2,32,7083565,25
2,32,7098864,26
2,32,7208121,2
2,32,7233601,31
2,32,7308148,19
2,32,7334454,15
2,32,7355421,23
2,32,7387654,7
2,32,7614673,11
2,32,7680038,27
2,32,5626934,12
2,32,6069486,4
2,32,6087434,8
2,32,6098488,24
2,32,6186761,28
2,32,6296864,0
2,32,6507820,20
2,32,6556100,29
2,32,6589996,10
2,32,6731475,25
2,32,6732764,16
2,32,7051007,17
2,32,7075424,9
2,32,7111003,13
2,32,7267183,1
2,32,7268098,26
2,32,7292189,21
2,32,7344359,18
2,32,7345101,14
2,32,7374233,23
2,32,7413266,5
2,32,7452098,2
2,32,7499546,6
2,32,7525973,19
2,32,7601499,22
2,32,7720625,15
2,32,7727690,7
2,32,7885771,30
2,32,8067441,11
2,32,8130331,3
2,32,8197549,31
2,32,8305059,27
3,32,4823031,9
3,32,4870663,23
3,32,4961785,2
3,32,4973831,10
3,32,5018752,27
3,32,5115878,8
3,32,5157076,0
3,32,5181194,31
3,32,5201262,20
3,32,5256735,22
3,32,5317896,29
3,32,5436784,3
3,32,5473831,18
3,32,5507047,24
3,32,5517417,30
3,32,5616694,26
3,32,5621179,6
3,32,5693263,1
3,32,5784177,5
3,32,5817858,15
3,32,5859976,12
3,32,5871653,16
3,32,5902704,13
3,32,5972550,28
3,32,5985885,19
3,32,6044408,21
3,32,6056023,14
3,32,6071431,11
3,32,6188194,25
3,32,6346521,17
3,32,6439583,7
3,32,6489669,4
3,32,5711145,0
3,32,5740567,17
3,32,5773740,30
3,32,5801184,1
3,32,5839443,16
3,32,5856523,22
3,32,5949116,25
3,32,5958340,27
3,32,6004463,15
3,32,6035727,5
3,32,6052582,6
3,32,6071699,20
3,32,6091126,21
3,32,6094777,29
3,32,6146346,23
3,32,6178216,24
3,32,6193001,31
3,32,6229403,28
3,32,6261207,14
3,32,6347894,4
3,32,6358479,13
3,32,6390335,26
3,32,6427512,9
3,32,6452345,7
3,32,6552052,19
3,32,6556881,8
3,32,6657322,3
3,32,6757211,12
3,32,7015929,11
3,32,7021044,2
3,32,7354460,18
3,32,7372456,10
3,32,5545039,22
3,32,5725201,6
3,32,5827263,8
3,32,5868524,7
3,32,5988176,13
3,32,5994155,29
3,32,6013801,30
3,32,6041535,16
3,32,6097123,21
3,32,6124234,19
3,32,6160934,4
3,32,6165239,18
3,32,6166331,23
3,32,6223405,24
3,32,6236068,25
3,32,6240643,12
3,32,6258289,26
3,32,6261963,9
3,32,6287208,5
3,32,6298316,14
3,32,6302054,10
3,32,6493497,28
3,32,6558658,27
3,32,6561156,2
3,32,6581631,20
3,32,6602322,15
3,32,6676299,3
3,32,6725018,31
3,32,6766618,17
3,32,6797387,1
3,32,6845861,0
3,32,7088677,11
3,32,5274677,28
3,32,5402092,12
3,32,5409360,8
3,32,5423107,9
3,32,5577078,13
3,32,5611384,10
3,32,5759336,24
3,32,5860078,17
3,32,5986947,23
3,32,6053778,11
3,32,6079171,7
3,32,6090311,19
3,32,6115119,20
3,32,6121583,18
3,32,6191393,21
3,32,6197356,29
3,32,6217721,1
3,32,6228095,5
3,32,6264364,26
3,32,6327247,27
3,32,6351439,15
3,32,6356418,4
3,32,6362394,25
3,32,6449342,0
3,32,6457360,16
3,32,6540543,6
3,32,6540947,22
3,32,6555033,30
3,32,6598602,14
3,32,6700889,2
3,32,6739110,3
3,32,6908309,31
3,32,6246518,24
3,32,6269061,3
3,32,6321337,14
3,32,6368254,23
3,32,6414329,6
3,32,6447408,8
3,32,6476980,17
3,32,6487652,16
3,32,6499918,31
3,32,6507130,0
3,32,6538514,5
3,32,6560636,10
3,32,6580652,28
3,32,6588730,1
3,32,6610454,26
3,32,6610958,18
3,32,6690100,30
3,32,6776326,12
3,32,6781396,25
3,32,6831817,9
3,32,6847652,20
3,32,6917442,15
3,32,6936759,4
3,32,6958614,29
3,32,6995303,27
3,32,7048095,2
3,32,7048731,7
3,32,7053989,22
3,32,7059129,11
3,32,7063188,21
3,32,7089696,19
3,32,7301012,13
3,32,5444215,4
3,32,5623921,5
3,32,5712632,21
3,32,5737649,6
3,32,5863291,8
3,32,5934781,12
3,32,5955908,1
3,32,5944060,17
3,32,6065109,20
3,32,6175483,0
3,32,6201665,27
3,32,6205142,13
3,32,6206531,11
3,32,6218458,18
3,32,6247883,10
3,32,6334773,25
3,32,6358848,2
3,32,6411568,14
3,32,6419001,28
3,32,6424398,3
3,32,6463106,19
3,32,6463209,22
3,32,6561802,24
3,32,6579594,15
3,32,6613294,9
3,32,6650427,16
3,32,6661689,30
3,32,6731476,29
3,32,6782747,23
3,32,6816695,26
3,32,6829566,7
3,32,6931135,31
3,32,5699789,12
3,32,6166524,24
3,32,6312247,15
3,32,6379317,2
3,32,6452387,16
3,32,6518926,4
3,32,6624226,9
3,32,6654752,6
3,32,6652689,18
3,32,6667268,27
3,32,6683618,26
3,32,6692424,28
3,32,6741561,13
3,32,6744430,8
3,32,6747169,29
3,32,6766510,23
3,32,6772340,5
3,32,6793399,20
3,32,6795796,3
3,32,6805703,0
3,32,6838738,1
3,32,6859888,10
3,32,6965004,25
3,32,6978601,30
3,32,7035808,19
3,32,7047610,7
3,32,7053779,17
3,32,7134313,21
3,32,7243789,22
3,32,7248940,31
3,32,7254392,14
3,32,7527282,11
3,32,6123121,28
3,32,6189918,8
3,32,6245194,24
3,32,6253656,12
3,32,6360752,16
3,32,6476484,26
3,32,6477479,4
3,32,6500667,18
3,32,6587093,9
3,32,6609516,17
3,32,6629444,2
3,32,6712836,20
3,32,6755549,6
3,32,6777580,25
3,32,6824476,22
3,32,6874096,29
3,32,7029934,1
3,32,7054240,10
3,32,7076829,0
3,32,7093646,21
3,32,7332305,13
3,32,7564378,19
3,32,7572207,14
3,32,7605108,23
3,32,7617314,5
3,32,7637069,30
3,32,7645808,3
3,32,7646935,27
3,32,7695923,11
3,32,7840044,7
3,32,7870520,15
3,32,8087884,31
3,32,5708705,12
3,32,5837732,24
3,32,6322438,14
3,32,6351436,8
3,32,6354877,28
3,32,6377870,30
3,32,6430253,25
3,32,6484904,16
3,32,6556085,5
3,32,6685849,4
3,32,6700564,0
3,32,6759289,10
3,32,6823310,13
3,32,6838904,29
3,32,6851767,6
3,32,6857185,2
3,32,6896506,17
3,32,6932014,20
3,32,6972456,22
3,32,7062461,18
3,32,7077775,9
3,32,7194361,3
3,32,7197475,21
3,32,7259000,26
3,32,7299010,7
3,32,7364317,1
3,32,7417428,23
3,32,7524070,15
3,32,7693496,31
3,32,7799321,19
3,32,7990850,11
3,32,8052815,27
3,32,5904619,8
3,32,6031511,12
3,32,6058973,24
3,32,6073324,4
3,32,6177419,16
3,32,6215043,21
3,32,6304331,20
3,32,6434150,28
3,32,6594585,0
3,32,6645175,26
3,32,6754057,29
3,32,6845586,30
3,32,6949854,13
3,32,6992542,5
3,32,7025476,25
3,32,7078049,10
3,32,7142125,3
3,32,7165723,22
3,32,7174400,14
3,32,7235434,9
3,32,7247006,17
3,32,7268379,6
3,32,7340583,18
3,32,7419989,1
3,32,7477389,2
3,32,7479385,19
3,32,7637254,23
3,32,7670511,11
3,32,7917407,27
3,32,7980085,7
3,32,8079675,15
3,32,8138927,31
