iteration,numProc,time,id
3,8,1673924,1
3,8,1747887,2
3,8,1463865,7
3,8,1466717,5
3,8,1468032,6
3,8,1477079,0
3,8,1619692,4
3,8,1646285,1
3,8,1667595,3
3,8,1786980,2
1,16,604057,6
1,16,629551,0
1,16,694720,14
1,16,697668,8
1,16,725716,4
1,16,770760,2
1,16,786585,7
1,16,815759,12
1,16,816317,13
1,16,830171,1
1,16,836498,10
1,16,869684,9
1,16,909280,5
1,16,915651,15
1,16,957332,3
1,16,1144529,11
1,16,766480,13
1,16,768938,0
1,16,781692,10
1,16,796444,2
1,16,808005,8
1,16,813427,4
1,16,819341,6
1,16,859123,1
1,16,867226,14
1,16,873859,12
1,16,873846,7
1,16,875661,9
1,16,926484,5
1,16,941873,3
1,16,968932,11
1,16,1011919,15
1,16,789724,15
1,16,792783,5
1,16,793871,8
1,16,815812,0
1,16,827465,10
1,16,828925,7
1,16,861608,3
1,16,872432,9
1,16,884922,2
1,16,891374,1
1,16,895623,6
1,16,905119,14
1,16,912333,12
1,16,918854,4
1,16,937702,13
1,16,983012,11
1,16,774102,0
1,16,780649,9
1,16,795620,5
1,16,806393,8
1,16,808260,2
1,16,815950,10
1,16,822676,6
1,16,825694,11
1,16,843207,12
1,16,847840,7
1,16,870563,14
1,16,927398,1
1,16,959938,4
1,16,990803,3
1,16,1046033,13
1,16,1090197,15
1,16,762688,13
1,16,765858,0
1,16,768400,8
1,16,783447,2
1,16,820624,6
1,16,828470,10
1,16,832302,4
1,16,840701,11
1,16,850638,12
1,16,896938,7
1,16,904226,3
1,16,919856,9
1,16,926848,14
1,16,979873,5
1,16,1006745,15
1,16,1041915,1
1,16,764693,0
1,16,767445,8
1,16,784405,10
1,16,823416,2
1,16,832892,4
1,16,847512,12
1,16,856880,5
1,16,858111,14
1,16,877602,6
1,16,882015,13
1,16,935045,9
1,16,948679,3
1,16,957800,1
1,16,971700,15
1,16,980738,11
1,16,1066086,7
1,16,784767,9
1,16,796045,2
1,16,808716,5
1,16,818077,8
1,16,821026,10
1,16,822806,0
1,16,826241,3
1,16,827378,4
1,16,831762,7
1,16,857975,14
1,16,865626,12
1,16,869666,11
1,16,907210,15
1,16,915332,6
1,16,1054980,1
1,16,1182288,13
1,16,764632,8
1,16,769903,2
1,16,771144,0
1,16,773685,10
1,16,789877,5
1,16,829218,6
1,16,837294,4
1,16,847466,12
1,16,881730,13
1,16,882098,7
1,16,884504,1
1,16,890105,14
1,16,915162,11
1,16,952659,9
1,16,969215,15
1,16,1084178,3
1,16,766568,8
1,16,769550,0
1,16,771892,13
1,16,795960,15
1,16,805380,5
1,16,825279,2
1,16,846903,12
1,16,872321,10
1,16,888196,6
1,16,895719,14
1,16,941219,7
1,16,947254,3
1,16,977491,4
1,16,1003033,11
1,16,1020524,1
1,16,1111561,9
1,16,759458,15
1,16,767684,5
1,16,777998,10
1,16,811548,13
1,16,830612,7
1,16,831708,6
1,16,864771,2
1,16,877624,11
1,16,886729,4
1,16,891436,14
1,16,896422,8
1,16,916617,12
1,16,928295,1
1,16,932519,3
1,16,942048,9
1,16,1052468,0
2,16,641990,10
2,16,643937,0
2,16,682984,15
2,16,701070,13
2,16,722664,14
2,16,726725,11
2,16,728173,4
2,16,740615,8
2,16,782765,5
2,16,790567,2
2,16,800922,6
2,16,843617,3
2,16,861028,12
2,16,885372,9
2,16,979719,1
2,16,1019072,7
2,16,763318,15
2,16,778977,8
2,16,779221,0
2,16,781160,2
2,16,790443,4
2,16,797962,6
2,16,838289,14
2,16,839653,11
2,16,843125,12
2,16,876131,13
2,16,893626,5
2,16,901716,3
2,16,912615,9
2,16,914711,10
2,16,1054534,1
2,16,1094702,7
2,16,775836,0
2,16,778287,6
2,16,778638,8
2,16,785940,12
2,16,787186,1
2,16,787726,5
2,16,790392,11
2,16,814520,13
2,16,841878,14
2,16,861435,15
2,16,872423,2
2,16,889418,10
2,16,889563,4
2,16,895202,9
2,16,1002975,3
2,16,1044359,7
2,16,769330,5
2,16,779003,12
2,16,780147,0
2,16,781060,2
2,16,828255,6
2,16,841471,8
2,16,848311,4
2,16,853236,13
2,16,855391,15
2,16,860126,14
2,16,901837,10
2,16,915821,1
2,16,932785,9
2,16,1007757,11
2,16,1023847,3
2,16,1193132,7
2,16,767158,6
2,16,770805,0
2,16,796558,8
2,16,800642,4
2,16,812672,2
2,16,816331,14
2,16,835228,5
2,16,852102,12
2,16,875926,9
2,16,880420,15
2,16,886716,1
2,16,897263,7
2,16,900903,10
2,16,920214,13
2,16,928295,3
2,16,997637,11
2,16,751301,15
2,16,766809,0
2,16,782140,12
2,16,793661,1
2,16,796073,4
2,16,797647,5
2,16,804818,6
2,16,830334,2
2,16,837119,8
2,16,837127,14
2,16,858830,13
2,16,905665,10
2,16,940772,9
2,16,1074327,3
2,16,1078457,11
2,16,1238059,7
2,16,762500,8
2,16,796850,0
2,16,811021,7
2,16,812941,2
2,16,821219,12
2,16,840839,4
2,16,841958,13
2,16,847774,3
2,16,850098,1
2,16,863863,10
2,16,934237,15
2,16,965571,6
2,16,978546,9
2,16,1020330,14
2,16,1065908,11
2,16,1088162,5
2,16,759295,6
2,16,760006,12
2,16,765685,8
2,16,791290,0
2,16,825473,2
2,16,837312,13
2,16,843784,4
2,16,882274,14
2,16,884001,10
2,16,913920,11
2,16,918667,5
2,16,989063,7
2,16,1025876,9
2,16,1046295,1
2,16,1091038,15
2,16,1100270,3
2,16,763066,8
2,16,768333,12
2,16,779147,0
2,16,789643,2
2,16,807483,5
2,16,818502,14
2,16,831620,6
2,16,849618,4
2,16,856356,15
2,16,862785,13
2,16,867685,10
2,16,900171,11
2,16,985953,9
2,16,1011604,7
2,16,1021857,1
2,16,1096413,3
2,16,764198,6
2,16,774600,2
2,16,780269,12
2,16,788554,4
2,16,796063,8
2,16,805362,15
2,16,826259,0
2,16,828893,1
2,16,864270,7
2,16,864612,5
2,16,875798,14
2,16,884444,10
2,16,948657,13
2,16,957220,11
2,16,969219,3
2,16,1067403,9
3,16,592465,10
3,16,632065,9
3,16,644494,15
3,16,647869,0
3,16,675719,8
3,16,732390,4
3,16,752519,2
3,16,773153,14
3,16,814285,12
3,16,814606,11
3,16,840714,13
3,16,851082,3
3,16,862457,6
3,16,881138,1
3,16,895120,5
3,16,926222,7
3,16,748585,14
3,16,763828,0
3,16,770202,2
3,16,782732,4
3,16,787059,10
3,16,818339,5
3,16,836238,12
3,16,865902,15
3,16,893114,1
3,16,897897,6
3,16,925850,8
3,16,954557,13
3,16,956245,11
3,16,985971,3
3,16,1039612,7
3,16,1106698,9
3,16,741874,14
3,16,765951,0
3,16,773090,2
3,16,792618,4
3,16,799367,10
3,16,803917,6
3,16,836378,8
3,16,837335,12
3,16,845699,15
3,16,884783,5
3,16,966651,1
3,16,1048270,7
3,16,1085019,3
3,16,1094432,9
3,16,1102766,13
3,16,1146029,11
3,16,747600,14
3,16,776129,0
3,16,790857,5
3,16,792427,4
3,16,806721,13
3,16,806781,2
3,16,813201,11
3,16,821228,10
3,16,828021,7
3,16,830387,3
3,16,835835,12
3,16,868093,6
3,16,905577,8
3,16,944424,15
3,16,959432,9
3,16,960381,1
3,16,744618,14
3,16,773246,2
3,16,790753,5
3,16,791381,7
3,16,791425,0
3,16,793560,6
3,16,806179,4
3,16,807526,10
3,16,813541,3
3,16,828526,8
3,16,842942,12
3,16,863311,15
3,16,887259,13
3,16,1000965,11
3,16,1103094,1
3,16,1183247,9
3,16,762525,0
3,16,786556,5
3,16,793257,4
3,16,801645,7
3,16,816365,6
3,16,819199,3
3,16,825977,10
3,16,841510,13
3,16,864721,15
3,16,877156,11
3,16,908511,2
3,16,934830,14
3,16,963177,8
3,16,963417,1
3,16,964706,9
3,16,1062722,12
3,16,743073,14
3,16,765537,2
3,16,783650,0
3,16,801496,10
3,16,822452,8
3,16,830944,13
3,16,839245,4
3,16,840277,6
3,16,840334,12
3,16,895394,15
3,16,916155,3
3,16,935690,5
3,16,969134,11
3,16,990973,7
3,16,1084350,1
3,16,1111483,9
3,16,742763,14
3,16,770317,2
3,16,770731,5
3,16,778333,0
3,16,782699,4
3,16,791709,6
3,16,794907,10
3,16,832201,8
3,16,846993,12
3,16,859730,9
3,16,934329,1
3,16,963756,11
3,16,1023194,3
3,16,1027721,7
3,16,1059616,15
3,16,1130262,13
3,16,744902,14
3,16,764298,2
3,16,769683,0
3,16,790180,10
3,16,806132,6
3,16,807640,4
3,16,816308,11
3,16,817741,3
3,16,837014,8
3,16,849025,12
3,16,851727,15
3,16,851915,5
3,16,934764,9
3,16,1040240,7
3,16,1058567,13
3,16,1106705,1
3,16,782703,5
3,16,787119,14
3,16,788123,6
3,16,789872,2
3,16,794018,15
3,16,797690,4
3,16,818536,11
3,16,822044,7
3,16,832426,12
3,16,837113,8
3,16,874801,13
3,16,936953,10
3,16,947401,0
3,16,968011,3
3,16,1075210,9
3,16,1350671,1
1,32,496047,9
1,32,507148,31
1,32,531885,0
1,32,565305,10
1,32,583171,25
1,32,584903,26
1,32,585466,8
1,32,585938,20
1,32,592498,1
1,32,599103,11
1,32,607382,30
1,32,618434,24
1,32,619030,16
1,32,620807,23
1,32,624273,27
1,32,641228,18
1,32,646296,2
1,32,656849,15
1,32,656939,29
1,32,662571,4
1,32,672706,28
1,32,675672,13
1,32,683692,7
1,32,688936,17
1,32,714802,14
1,32,721580,21
1,32,729063,5
1,32,753111,12
1,32,771101,19
1,32,774789,3
1,32,778910,22
1,32,833279,6
1,32,741041,23
1,32,764483,16
1,32,768328,0
1,32,772500,2
1,32,777096,29
1,32,778307,31
1,32,781106,13
1,32,784877,10
1,32,786865,15
1,32,786843,6
1,32,787731,12
1,32,788289,20
1,32,789804,30
1,32,793748,5
1,32,804529,18
1,32,809430,26
1,32,813102,8
1,32,817696,14
1,32,832017,4
1,32,839669,27
1,32,833959,25
1,32,860538,19
1,32,865243,21
1,32,875341,3
1,32,876525,17
1,32,881410,1
1,32,870790,9
1,32,883213,24
1,32,909248,28
1,32,916009,7
1,32,918763,22
1,32,953929,11
1,32,784123,4
1,32,814200,16
1,32,815824,20
1,32,817536,10
1,32,819478,2
1,32,819805,5
1,32,826572,13
1,32,827102,28
1,32,827224,1
1,32,827869,29
1,32,828915,15
1,32,830059,19
1,32,831493,25
1,32,831698,9
1,32,832880,30
1,32,834295,23
1,32,837021,0
1,32,840416,12
1,32,841357,26
1,32,844003,8
1,32,845248,6
1,32,845957,22
1,32,850452,27
1,32,853778,14
1,32,855883,24
1,32,863923,17
1,32,868685,31
1,32,894632,11
1,32,896183,21
1,32,931682,3
1,32,936086,7
1,32,953159,18
1,32,731998,0
1,32,812824,26
1,32,815666,12
1,32,818461,11
1,32,818528,20
1,32,819125,27
1,32,819432,31
1,32,821287,5
1,32,824771,1
1,32,826649,19
1,32,826300,28
1,32,827188,2
1,32,828292,9
1,32,829447,17
1,32,829341,4
1,32,830148,25
1,32,834944,29
1,32,842074,13
1,32,845642,8
1,32,848907,7
1,32,849084,18
1,32,849659,24
1,32,852190,21
1,32,853339,6
1,32,853505,10
1,32,856586,14
1,32,862943,22
1,32,867683,15
1,32,885717,16
1,32,889346,3
1,32,916244,23
1,32,941454,30
1,32,779324,20
1,32,809239,3
1,32,812281,11
1,32,816505,19
1,32,817757,16
1,32,818475,1
1,32,823996,5
1,32,825968,4
1,32,827552,28
1,32,830745,0
1,32,833095,31
1,32,835589,18
1,32,835591,15
1,32,836213,30
1,32,836484,21
1,32,839510,25
1,32,843542,13
1,32,844944,23
1,32,847162,24
1,32,848117,7
1,32,850334,14
1,32,853765,17
1,32,854010,8
1,32,855756,26
1,32,856388,9
1,32,857009,12
1,32,859129,6
1,32,861530,10
1,32,876253,22
1,32,892356,29
1,32,926701,27
1,32,957184,2
1,32,769393,27
1,32,807120,20
1,32,814680,19
1,32,815059,28
1,32,820337,26
1,32,821059,10
1,32,823168,12
1,32,826151,17
1,32,826518,3
1,32,827537,29
1,32,827642,4
1,32,832282,5
1,32,834712,6
1,32,835820,18
1,32,836787,13
1,32,837800,23
1,32,838113,24
1,32,839233,8
1,32,839563,15
1,32,840153,0
1,32,843177,30
1,32,844038,21
1,32,845447,2
1,32,849624,7
1,32,852727,14
1,32,854709,25
1,32,860134,22
1,32,875807,1
1,32,883098,16
1,32,905262,11
1,32,909283,31
1,32,979868,9
1,32,788454,28
1,32,791824,20
1,32,817335,0
1,32,821852,29
1,32,823606,1
1,32,826894,12
1,32,828824,16
1,32,829156,31
1,32,832326,5
1,32,827520,19
1,32,833793,13
1,32,834203,24
1,32,834459,30
1,32,834601,15
1,32,835435,11
1,32,837846,17
1,32,839259,18
1,32,826383,10
1,32,841219,8
1,32,842723,2
1,32,845291,26
1,32,842960,3
1,32,849331,25
1,32,849984,7
1,32,858008,9
1,32,859888,21
1,32,869418,6
1,32,874184,23
1,32,878127,27
1,32,910011,14
1,32,940255,4
1,32,1032885,22
1,32,702763,0
1,32,808288,20
1,32,814329,27
1,32,815070,16
1,32,817848,29
1,32,820357,26
1,32,823577,10
1,32,824818,1
1,32,825738,5
1,32,826220,19
1,32,827042,8
1,32,828382,17
1,32,830467,9
1,32,831352,28
1,32,831745,3
1,32,833961,31
1,32,834995,21
1,32,835191,2
1,32,836492,15
1,32,827734,30
1,32,836997,24
1,32,839375,7
1,32,840239,4
1,32,840257,18
1,32,842903,25
1,32,842992,13
1,32,844673,22
1,32,861377,11
1,32,900161,12
1,32,907190,6
1,32,938208,14
1,32,1039386,23
1,32,787153,13
1,32,788344,23
1,32,802700,5
1,32,807462,15
1,32,814600,1
1,32,820702,29
1,32,822076,10
1,32,822199,16
1,32,822706,26
1,32,824133,11
1,32,824677,19
1,32,825337,18
1,32,829327,20
1,32,829500,30
1,32,829598,28
1,32,832909,31
1,32,837242,21
1,32,839069,24
1,32,840055,14
1,32,844279,0
1,32,845759,25
1,32,853316,27
1,32,856250,22
1,32,858707,17
1,32,860064,4
1,32,862974,9
1,32,864051,3
1,32,869920,7
1,32,870950,12
1,32,881915,2
1,32,904350,6
1,32,1013964,8
1,32,788129,9
1,32,792216,1
1,32,802483,20
1,32,814209,27
1,32,817567,11
1,32,820312,29
1,32,823265,5
1,32,826820,24
1,32,830448,19
1,32,834187,17
1,32,837504,13
1,32,838135,0
1,32,839024,26
1,32,839609,21
1,32,841389,15
1,32,843738,16
1,32,847154,14
1,32,847783,2
1,32,851617,22
1,32,853112,25
1,32,853394,6
1,32,859855,3
1,32,860775,4
1,32,860867,30
1,32,850560,31
1,32,867414,7
1,32,876229,8
1,32,878365,12
1,32,886594,10
1,32,892606,23
1,32,895255,18
1,32,900384,28
2,32,515052,21
2,32,523398,10
2,32,531661,0
2,32,561354,8
2,32,583942,5
2,32,592621,16
2,32,597727,26
2,32,598908,11
2,32,602276,15
2,32,602353,7
2,32,602645,2
2,32,610232,20
2,32,610762,31
2,32,624097,30
2,32,625056,29
2,32,628685,1
2,32,644455,23
2,32,664140,24
2,32,691526,4
2,32,692260,9
2,32,707274,22
2,32,707613,14
2,32,708061,13
2,32,712975,27
2,32,714672,17
2,32,744487,18
2,32,757419,25
2,32,768687,6
2,32,797518,3
2,32,806717,12
2,32,850168,19
2,32,934517,28
2,32,760250,15
2,32,764381,21
2,32,773800,10
2,32,782050,29
2,32,792125,26
2,32,795388,31
2,32,796051,5
2,32,799715,12
2,32,801942,20
2,32,805458,0
2,32,805456,1
2,32,809826,30
2,32,809863,11
2,32,817952,2
2,32,825140,14
2,32,813279,17
2,32,832608,8
2,32,837445,7
2,32,841083,3
2,32,847131,18
2,32,848481,28
2,32,851137,27
2,32,859237,19
2,32,868173,24
2,32,879330,9
2,32,885523,13
2,32,886367,22
2,32,892594,23
2,32,898404,4
2,32,903464,6
2,32,905449,25
2,32,922050,16
2,32,740731,1
2,32,764519,20
2,32,775540,23
2,32,802171,15
2,32,803186,11
2,32,813143,21
2,32,820852,17
2,32,821564,31
2,32,823030,12
2,32,825788,27
2,32,825785,5
2,32,827376,25
2,32,828436,26
2,32,828750,19
2,32,829464,28
2,32,831117,3
2,32,831104,0
2,32,833002,6
2,32,833137,29
2,32,837352,2
2,32,842719,8
2,32,843325,10
2,32,850528,13
2,32,854033,24
2,32,861186,16
2,32,863681,30
2,32,863872,7
2,32,874332,4
2,32,876514,9
2,32,906987,22
2,32,922401,18
2,32,954801,14
2,32,795645,11
2,32,805353,12
2,32,808556,22
2,32,809544,27
2,32,812229,20
2,32,815111,14
2,32,819442,6
2,32,821685,9
2,32,822895,28
2,32,824667,18
2,32,827574,25
2,32,828114,5
2,32,829658,10
2,32,829870,13
2,32,829919,4
2,32,834015,23
2,32,834321,31
2,32,835629,30
2,32,837481,29
2,32,839424,2
2,32,840865,24
2,32,841267,19
2,32,841317,21
2,32,849014,26
2,32,854290,16
2,32,854582,1
2,32,857342,8
2,32,857917,15
2,32,886404,3
2,32,893526,7
2,32,935319,17
2,32,936764,0
2,32,765400,13
2,32,818996,11
2,32,822756,10
2,32,824374,16
2,32,824880,27
2,32,825510,12
2,32,825972,21
2,32,827247,30
2,32,827790,23
2,32,827890,14
2,32,828171,20
2,32,828476,17
2,32,831183,18
2,32,833059,5
2,32,834583,29
2,32,836276,28
2,32,836926,6
2,32,827703,15
2,32,838769,26
2,32,841864,4
2,32,842141,2
2,32,844098,0
2,32,844547,8
2,32,845712,24
2,32,837586,31
2,32,850172,25
2,32,850572,19
2,32,857273,22
2,32,869232,1
2,32,919340,7
2,32,935969,3
2,32,940880,9
2,32,774005,20
2,32,798626,12
2,32,818125,0
2,32,819235,16
2,32,822898,11
2,32,826301,28
2,32,826734,3
2,32,827248,4
2,32,828105,21
2,32,828255,22
2,32,829990,19
2,32,830172,10
2,32,830253,9
2,32,832475,30
2,32,834812,18
2,32,836008,2
2,32,837513,17
2,32,837837,31
2,32,839811,15
2,32,843191,24
2,32,843830,27
2,32,845363,8
2,32,849168,25
2,32,851403,7
2,32,855728,26
2,32,855781,5
2,32,857778,1
2,32,872841,14
2,32,876856,29
2,32,901826,6
2,32,895922,23
2,32,925258,13
2,32,796500,11
2,32,807158,16
2,32,812517,13
2,32,814740,7
2,32,818530,26
2,32,819354,17
2,32,822312,15
2,32,823488,28
2,32,825201,18
2,32,826834,10
2,32,827022,21
2,32,827288,14
2,32,828575,3
2,32,829383,23
2,32,831167,31
2,32,833352,1
2,32,834793,2
2,32,836063,30
2,32,838747,19
2,32,840702,6
2,32,840953,29
2,32,842320,12
2,32,843217,8
2,32,844451,4
2,32,851523,25
2,32,866471,27
2,32,869336,24
2,32,861260,20
2,32,889739,0
2,32,899250,9
2,32,900964,22
2,32,903415,5
2,32,704159,13
2,32,790982,20
2,32,806853,4
2,32,820511,14
2,32,821065,15
2,32,823174,28
2,32,824772,7
2,32,827982,10
2,32,828247,21
2,32,829992,1
2,32,830426,26
2,32,830583,9
2,32,830684,31
2,32,833642,30
2,32,834394,11
2,32,835775,6
2,32,836930,19
2,32,837575,12
2,32,839578,29
2,32,844902,8
